man,manLabel
http://www.wikidata.org/entity/Q2162941,Roland März
http://www.wikidata.org/entity/Q2163184,Rolf-Gunter Dienst
http://www.wikidata.org/entity/Q2163746,Rolf Romero
http://www.wikidata.org/entity/Q2163825,Rolf Andreas Stucky
http://www.wikidata.org/entity/Q2163869,Rolf Wedewer
http://www.wikidata.org/entity/Q2166093,Q2166093
http://www.wikidata.org/entity/Q2167898,Bram Hammacher
http://www.wikidata.org/entity/Q2172448,Rudolf Bornschein
http://www.wikidata.org/entity/Q2172533,Rudolf Distelberger
http://www.wikidata.org/entity/Q2172694,Johann Rudolf Füssli
http://www.wikidata.org/entity/Q2172794,Rudolf Guby
http://www.wikidata.org/entity/Q2172958,Rudolf Hiller von Gaertringen
http://www.wikidata.org/entity/Q2173266,Rudolf Kömstedt
http://www.wikidata.org/entity/Q2173554,Rudolf Pagenstecher
http://www.wikidata.org/entity/Q2173748,Rudolf Schmidt
http://www.wikidata.org/entity/Q2173941,Rudolf Theilmann
http://www.wikidata.org/entity/Q2174093,Q2174093
http://www.wikidata.org/entity/Q2176506,Rupert Feuchtmüller
http://www.wikidata.org/entity/Q2176576,Rupert Pfab
http://www.wikidata.org/entity/Q2180196,Sjarel Ex
http://www.wikidata.org/entity/Q2185795,Thomas Coomans de Brachène
http://www.wikidata.org/entity/Q2187661,Francisco de Hollanda
http://www.wikidata.org/entity/Q2193967,Frederik Schmidt Degener
http://www.wikidata.org/entity/Q2195480,Willem Vogelsang
http://www.wikidata.org/entity/Q2200464,Q2200464
http://www.wikidata.org/entity/Q2200652,Raymond M. Lemaire
http://www.wikidata.org/entity/Q2202315,W. A. L. Beeren
http://www.wikidata.org/entity/Q2202637,Q2202637
http://www.wikidata.org/entity/Q2203573,Rüdiger Engerth
http://www.wikidata.org/entity/Q2205049,Walther Vanbeselaere
http://www.wikidata.org/entity/Q2206419,Louis Courajod
http://www.wikidata.org/entity/Q2215667,Salvatore Aurigemma
http://www.wikidata.org/entity/Q2224634,Hans Locher
http://www.wikidata.org/entity/Q2227707,Geert Bekaert
http://www.wikidata.org/entity/Q2228083,Saverio Landolina
http://www.wikidata.org/entity/Q2242876,Achiel Stubbe
http://www.wikidata.org/entity/Q2262449,Fulvio Orsini
http://www.wikidata.org/entity/Q2270422,Nicholas Serota
http://www.wikidata.org/entity/Q2272486,Q2272486
http://www.wikidata.org/entity/Q2278567,Q2278567
http://www.wikidata.org/entity/Q2280388,Michail Borisovič Piotrovskij
http://www.wikidata.org/entity/Q2283364,Siegfried Gohr
http://www.wikidata.org/entity/Q2283391,Siegfried Hartwagner
http://www.wikidata.org/entity/Q2283717,Siegfried Salzmann
http://www.wikidata.org/entity/Q2283860,Siegfried Weiß
http://www.wikidata.org/entity/Q2283883,Siegfried Wölffling
http://www.wikidata.org/entity/Q2289054,Rudi Oxenaar
http://www.wikidata.org/entity/Q2293786,Arturo Schwarz
http://www.wikidata.org/entity/Q2293835,Q2293835
http://www.wikidata.org/entity/Q2294364,Slobodan Ćurčić
http://www.wikidata.org/entity/Q2306223,Lennart Booij
http://www.wikidata.org/entity/Q2312883,Q2312883
http://www.wikidata.org/entity/Q2323968,Alexander Willem Byvanck
http://www.wikidata.org/entity/Q2331061,Stanislaus von Moos
http://www.wikidata.org/entity/Q2331380,Stanisław Lorentz
http://www.wikidata.org/entity/Q2336212,Aschwin van Lippe-Biesterfeld
http://www.wikidata.org/entity/Q2336767,Stefan Koldehoff
http://www.wikidata.org/entity/Q2336854,Stefan Kummer
http://www.wikidata.org/entity/Q2336885,Henk Schulte Nordholt
http://www.wikidata.org/entity/Q2337477,Stefan Römer
http://www.wikidata.org/entity/Q2337565,Stefan Schmidt
http://www.wikidata.org/entity/Q2338506,Steffan Biffiger
http://www.wikidata.org/entity/Q2343109,Stephan Berg
http://www.wikidata.org/entity/Q2343251,Stephan F. Schröder
http://www.wikidata.org/entity/Q2343266,Stephan G. Schmid
http://www.wikidata.org/entity/Q2352918,Adelbert Van de Walle
http://www.wikidata.org/entity/Q2356711,Igor Zidić
http://www.wikidata.org/entity/Q2359693,Q2359693
http://www.wikidata.org/entity/Q2362791,Alexandre de Laborde
http://www.wikidata.org/entity/Q2366542,Antoine Bodar
http://www.wikidata.org/entity/Q2368858,Huib Luns
http://www.wikidata.org/entity/Q2370685,Victor-Lucien Tapié
http://www.wikidata.org/entity/Q2372751,Q2372751
http://www.wikidata.org/entity/Q2375867,Pierre Verlet
http://www.wikidata.org/entity/Q2377429,Maxime Préaud
http://www.wikidata.org/entity/Q2379463,Frederik Muller
http://www.wikidata.org/entity/Q2382073,Marius Vachon
http://www.wikidata.org/entity/Q2382294,Paul Ardenne
http://www.wikidata.org/entity/Q2383648,Guy Stair Sainty
http://www.wikidata.org/entity/Q2384603,Jan Vander Laenen
http://www.wikidata.org/entity/Q2388812,Jacques Hnizdovsky
http://www.wikidata.org/entity/Q2391269,Édouard Pommier
http://www.wikidata.org/entity/Q12305396,Q12305396
http://www.wikidata.org/entity/Q12309199,Emil Lund
http://www.wikidata.org/entity/Q12309936,Q12309936
http://www.wikidata.org/entity/Q12310503,Ernst Goldschmidt
http://www.wikidata.org/entity/Q12311564,Flemming Friborg
http://www.wikidata.org/entity/Q12312690,Frederik Poulsen
http://www.wikidata.org/entity/Q12312745,Q12312745
http://www.wikidata.org/entity/Q12315351,Hans Helge Madsen
http://www.wikidata.org/entity/Q12315659,Harald Langberg
http://www.wikidata.org/entity/Q12316491,Q12316491
http://www.wikidata.org/entity/Q12318903,Q12318903
http://www.wikidata.org/entity/Q12320886,Q12320886
http://www.wikidata.org/entity/Q12320942,Q12320942
http://www.wikidata.org/entity/Q12321439,Q12321439
http://www.wikidata.org/entity/Q12321456,Q12321456
http://www.wikidata.org/entity/Q12322025,Q12322025
http://www.wikidata.org/entity/Q12322333,Q12322333
http://www.wikidata.org/entity/Q12326867,Q12326867
http://www.wikidata.org/entity/Q12327120,Q12327120
http://www.wikidata.org/entity/Q12327146,Q12327146
http://www.wikidata.org/entity/Q12327147,Q12327147
http://www.wikidata.org/entity/Q12327746,Morten Steen Hansen
http://www.wikidata.org/entity/Q12328165,Niels Iversen Schow
http://www.wikidata.org/entity/Q12330597,Otto Norn
http://www.wikidata.org/entity/Q12335262,Q12335262
http://www.wikidata.org/entity/Q12335265,Sigurd Schultz
http://www.wikidata.org/entity/Q12339208,Q12339208
http://www.wikidata.org/entity/Q12341041,Q12341041
http://www.wikidata.org/entity/Q12341048,Vilhelm Wanscher
http://www.wikidata.org/entity/Q12341071,Villads Villadsen
http://www.wikidata.org/entity/Q12341504,Werner Jakstein
http://www.wikidata.org/entity/Q12342171,Q12342171
http://www.wikidata.org/entity/Q12348476,Q12348476
http://www.wikidata.org/entity/Q12348570,Q12348570
http://www.wikidata.org/entity/Q12348630,Q12348630
http://www.wikidata.org/entity/Q12348635,Q12348635
http://www.wikidata.org/entity/Q12350221,Q12350221
http://www.wikidata.org/entity/Q12352038,Q12352038
http://www.wikidata.org/entity/Q12355961,Q12355961
http://www.wikidata.org/entity/Q12356997,Q12356997
http://www.wikidata.org/entity/Q12359567,Armin Tuulse
http://www.wikidata.org/entity/Q12360383,Boris Bernstein
http://www.wikidata.org/entity/Q12362191,Enriko Talvistu
http://www.wikidata.org/entity/Q12362801,Fritz Knapp
http://www.wikidata.org/entity/Q12365818,Jüri Kuuskemaa
http://www.wikidata.org/entity/Q12369568,Maks Roosma
http://www.wikidata.org/entity/Q12369701,Margus Kiis
http://www.wikidata.org/entity/Q12370273,Q12370273
http://www.wikidata.org/entity/Q12374133,Robert Rebas
http://www.wikidata.org/entity/Q12375429,Sulev Mäeväli
http://www.wikidata.org/entity/Q12378879,Voldemar Vaga
http://www.wikidata.org/entity/Q12411722,Q12411722
http://www.wikidata.org/entity/Q12584369,Q12584369
http://www.wikidata.org/entity/Q12627263,Q12627263
http://www.wikidata.org/entity/Q12628277,Q12628277
http://www.wikidata.org/entity/Q12628289,Q12628289
http://www.wikidata.org/entity/Q12629425,Q12629425
http://www.wikidata.org/entity/Q12630283,Q12630283
http://www.wikidata.org/entity/Q12630950,Q12630950
http://www.wikidata.org/entity/Q12632849,Igor Fisković
http://www.wikidata.org/entity/Q12633384,Izidor Kršnjavi
http://www.wikidata.org/entity/Q12633465,Q12633465
http://www.wikidata.org/entity/Q12633841,Joža Skok
http://www.wikidata.org/entity/Q12634786,Q12634786
http://www.wikidata.org/entity/Q12634885,Q12634885
http://www.wikidata.org/entity/Q12635639,Q12635639
http://www.wikidata.org/entity/Q12636255,Q12636255
http://www.wikidata.org/entity/Q12636516,Q12636516
http://www.wikidata.org/entity/Q12639601,Q12639601
http://www.wikidata.org/entity/Q12643747,Tonko Maroević
http://www.wikidata.org/entity/Q12646914,Q12646914
http://www.wikidata.org/entity/Q12647381,Q12647381
http://www.wikidata.org/entity/Q12647527,Q12647527
http://www.wikidata.org/entity/Q12649226,Q12649226
http://www.wikidata.org/entity/Q12657675,Q12657675
http://www.wikidata.org/entity/Q12670056,Q12670056
http://www.wikidata.org/entity/Q12671306,Q12671306
http://www.wikidata.org/entity/Q12671680,Romis Bemas
http://www.wikidata.org/entity/Q12673743,Q12673743
http://www.wikidata.org/entity/Q12673749,Q12673749
http://www.wikidata.org/entity/Q12677250,Q12677250
http://www.wikidata.org/entity/Q12677260,Q12677260
http://www.wikidata.org/entity/Q12677802,Q12677802
http://www.wikidata.org/entity/Q12677999,Q12677999
http://www.wikidata.org/entity/Q12678426,Q12678426
http://www.wikidata.org/entity/Q12678435,Q12678435
http://www.wikidata.org/entity/Q12719991,Adrian Buga
http://www.wikidata.org/entity/Q12724034,Christoph Machat
http://www.wikidata.org/entity/Q12725696,Coriolan Petran
http://www.wikidata.org/entity/Q12726327,Q12726327
http://www.wikidata.org/entity/Q12727743,Q12727743
http://www.wikidata.org/entity/Q12730571,Ioan-Aurel Pop
http://www.wikidata.org/entity/Q12735061,Marius Porumb
http://www.wikidata.org/entity/Q12737688,Pavel Chihaia
http://www.wikidata.org/entity/Q12743177,Vasile Drăguț
http://www.wikidata.org/entity/Q12748196,Q12748196
http://www.wikidata.org/entity/Q12766850,Q12766850
http://www.wikidata.org/entity/Q12770126,Q12770126
http://www.wikidata.org/entity/Q12772992,Oliver Solga
http://www.wikidata.org/entity/Q12778772,Q12778772
http://www.wikidata.org/entity/Q9343252,Stanisław Tomkowicz
http://www.wikidata.org/entity/Q9343510,Stanisław Łoza
http://www.wikidata.org/entity/Q9345230,Stefan Muthesius
http://www.wikidata.org/entity/Q9351212,Szczęsny Dettloff
http://www.wikidata.org/entity/Q9352618,Q9352618
http://www.wikidata.org/entity/Q9354038,Tadeusz Andrzej Broniewski
http://www.wikidata.org/entity/Q9354154,Q9354154
http://www.wikidata.org/entity/Q9354188,Q9354188
http://www.wikidata.org/entity/Q9354189,Q9354189
http://www.wikidata.org/entity/Q9354194,Q9354194
http://www.wikidata.org/entity/Q9354600,Tadeusz Mańkowski
http://www.wikidata.org/entity/Q9354745,Tadeusz Polak
http://www.wikidata.org/entity/Q9354763,Q9354763
http://www.wikidata.org/entity/Q9354866,Q9354866
http://www.wikidata.org/entity/Q9354901,Q9354901
http://www.wikidata.org/entity/Q9354984,Q9354984
http://www.wikidata.org/entity/Q9355035,Tadeusz Włodzimierz Barucki
http://www.wikidata.org/entity/Q9355071,Q9355071
http://www.wikidata.org/entity/Q9359319,Q9359319
http://www.wikidata.org/entity/Q9370215,Q9370215
http://www.wikidata.org/entity/Q9371620,Q9371620
http://www.wikidata.org/entity/Q9373500,Q9373500
http://www.wikidata.org/entity/Q9373608,Wiesław Stradomski
http://www.wikidata.org/entity/Q9374053,Q9374053
http://www.wikidata.org/entity/Q9374789,Q9374789
http://www.wikidata.org/entity/Q9375122,Wincenty Wdowiszewski
http://www.wikidata.org/entity/Q9375622,Witold Dobrowolski
http://www.wikidata.org/entity/Q9375677,Q9375677
http://www.wikidata.org/entity/Q9376347,Wojciech Bałus
http://www.wikidata.org/entity/Q9376577,Q9376577
http://www.wikidata.org/entity/Q9382216,Q9382216
http://www.wikidata.org/entity/Q9387934,Q9387934
http://www.wikidata.org/entity/Q9389729,Q9389729
http://www.wikidata.org/entity/Q9389786,Zdzisław Obertyński
http://www.wikidata.org/entity/Q9392784,Zygmunt Batowski
http://www.wikidata.org/entity/Q9393159,Q9393159
http://www.wikidata.org/entity/Q10277865,Ettore Camesasca
http://www.wikidata.org/entity/Q10305071,James Elkins
http://www.wikidata.org/entity/Q10320794,Luiz Marques
http://www.wikidata.org/entity/Q10334544,Q10334544
http://www.wikidata.org/entity/Q10341366,Q10341366
http://www.wikidata.org/entity/Q10360297,Reinaldo dos Santos
http://www.wikidata.org/entity/Q10363164,Robert Chester Smith
http://www.wikidata.org/entity/Q10388655,Q10388655
http://www.wikidata.org/entity/Q10564915,Kenneth Lapatin
http://www.wikidata.org/entity/Q10600859,Nils Sjöberg
http://www.wikidata.org/entity/Q10709181,Q10709181
http://www.wikidata.org/entity/Q10780100,Q10780100
http://www.wikidata.org/entity/Q10795029,Q10795029
http://www.wikidata.org/entity/Q10853759,Q10853759
http://www.wikidata.org/entity/Q10854013,Q10854013
http://www.wikidata.org/entity/Q10854167,Q10854167
http://www.wikidata.org/entity/Q10856193,Q10856193
http://www.wikidata.org/entity/Q10856228,Arnold Matthias
http://www.wikidata.org/entity/Q10857399,Q10857399
http://www.wikidata.org/entity/Q10857688,Zdeněk Sejček
http://www.wikidata.org/entity/Q10857754,Q10857754
http://www.wikidata.org/entity/Q10859075,August Prokop
http://www.wikidata.org/entity/Q10934211,Enrique Valdivieso
http://www.wikidata.org/entity/Q11079552,José María de Azcárate Ristori
http://www.wikidata.org/entity/Q11119853,Q11119853
http://www.wikidata.org/entity/Q11159334,Jan Antoniewicz-Bołoz
http://www.wikidata.org/entity/Q11163091,Ranko Munitić
http://www.wikidata.org/entity/Q11163422,Ramón Salas i Ricomá
http://www.wikidata.org/entity/Q11168949,Q11168949
http://www.wikidata.org/entity/Q11171148,Q11171148
http://www.wikidata.org/entity/Q11218217,Q11218217
http://www.wikidata.org/entity/Q11219151,Q11219151
http://www.wikidata.org/entity/Q11341251,Q11341251
http://www.wikidata.org/entity/Q11367326,Q11367326
http://www.wikidata.org/entity/Q11397229,Q11397229
http://www.wikidata.org/entity/Q11437031,Q11437031
http://www.wikidata.org/entity/Q11454678,Q11454678
http://www.wikidata.org/entity/Q11461512,Taichirō Kobayashi
http://www.wikidata.org/entity/Q11461605,Tadashi Kobayashi
http://www.wikidata.org/entity/Q11466062,Q11466062
http://www.wikidata.org/entity/Q11468899,Q11468899
http://www.wikidata.org/entity/Q11469559,Q11469559
http://www.wikidata.org/entity/Q11470427,Q11470427
http://www.wikidata.org/entity/Q11470996,Q11470996
http://www.wikidata.org/entity/Q11473352,Q11473352
http://www.wikidata.org/entity/Q11473625,Atsushi Okada
http://www.wikidata.org/entity/Q11474224,Q11474224
http://www.wikidata.org/entity/Q11476871,Q11476871
http://www.wikidata.org/entity/Q11488329,Q11488329
http://www.wikidata.org/entity/Q11495520,Q11495520
http://www.wikidata.org/entity/Q11496544,Q11496544
http://www.wikidata.org/entity/Q11498607,Q11498607
http://www.wikidata.org/entity/Q11504080,Q11504080
http://www.wikidata.org/entity/Q11517065,Q11517065
http://www.wikidata.org/entity/Q11518097,Q11518097
http://www.wikidata.org/entity/Q11519126,Q11519126
http://www.wikidata.org/entity/Q11519773,Q11519773
http://www.wikidata.org/entity/Q11519782,Q11519782
http://www.wikidata.org/entity/Q11520487,Q11520487
http://www.wikidata.org/entity/Q11521740,Q11521740
http://www.wikidata.org/entity/Q11521835,Q11521835
http://www.wikidata.org/entity/Q11522147,Q11522147
http://www.wikidata.org/entity/Q11528607,Yoshiaki Tono
http://www.wikidata.org/entity/Q11529001,Q11529001
http://www.wikidata.org/entity/Q2391726,Georges Salles
http://www.wikidata.org/entity/Q2394081,Q2394081
http://www.wikidata.org/entity/Q2394494,Manuel Gómez Moreno
http://www.wikidata.org/entity/Q2397767,Tayfun Belgin
http://www.wikidata.org/entity/Q2401060,Teju Cole
http://www.wikidata.org/entity/Q2404709,Terisio Pignatti
http://www.wikidata.org/entity/Q2405182,Hendrik Enno van Gelder
http://www.wikidata.org/entity/Q2413334,Max Rooses
http://www.wikidata.org/entity/Q2417461,Theodor Demmler
http://www.wikidata.org/entity/Q2417669,Theodor Gsell Fels
http://www.wikidata.org/entity/Q2417971,Theodore Makridi Bey
http://www.wikidata.org/entity/Q2418026,Theodor Müller
http://www.wikidata.org/entity/Q2418187,Q2418187
http://www.wikidata.org/entity/Q2419369,Édouard Fétis
http://www.wikidata.org/entity/Q2422961,Henri Focillon
http://www.wikidata.org/entity/Q2423416,Thomas Dexel
http://www.wikidata.org/entity/Q2424547,René Sneyers
http://www.wikidata.org/entity/Q2426008,Thomas Maria Blisniewski
http://www.wikidata.org/entity/Q2426323,Thomas Noll
http://www.wikidata.org/entity/Q2426702,Vittorio Sgarbi
http://www.wikidata.org/entity/Q2427677,Thomas Topfstedt
http://www.wikidata.org/entity/Q2427911,Thomas W. Gaehtgens
http://www.wikidata.org/entity/Q2429168,Constant Leurs
http://www.wikidata.org/entity/Q2433670,Tilmann von Stockhausen
http://www.wikidata.org/entity/Q2434995,Timon Screech
http://www.wikidata.org/entity/Q2435821,Cornelis de Bie
http://www.wikidata.org/entity/Q2437684,Tobia Bezzola
http://www.wikidata.org/entity/Q2437860,Tobias Kaufhold
http://www.wikidata.org/entity/Q2438989,Ferry Hoogendijk
http://www.wikidata.org/entity/Q2439718,Tom Holert
http://www.wikidata.org/entity/Q2441932,Toni Stooss
http://www.wikidata.org/entity/Q2444368,Q2444368
http://www.wikidata.org/entity/Q2444912,Torsten Mattern
http://www.wikidata.org/entity/Q2446531,Pierre Francastel
http://www.wikidata.org/entity/Q2454817,Q2454817
http://www.wikidata.org/entity/Q2461580,Turpin Bannister
http://www.wikidata.org/entity/Q2466185,Thomas Harper King
http://www.wikidata.org/entity/Q2466225,Walter van Dievoet
http://www.wikidata.org/entity/Q2472048,Gerard Brom
http://www.wikidata.org/entity/Q2473285,Udo Mainzer
http://www.wikidata.org/entity/Q2473478,Udo von Alvensleben
http://www.wikidata.org/entity/Q2474041,Ugo Procacci
http://www.wikidata.org/entity/Q2474793,Ulf Jantzen
http://www.wikidata.org/entity/Q2475490,Ulrich-Walter Gans
http://www.wikidata.org/entity/Q2475507,Ulrich Albinus
http://www.wikidata.org/entity/Q2475832,Ulrich Gansert
http://www.wikidata.org/entity/Q2475922,Ulrich Hausmann
http://www.wikidata.org/entity/Q2476318,Ulrich Maximilian Schumann
http://www.wikidata.org/entity/Q2476604,Ulrich Schießl
http://www.wikidata.org/entity/Q2476706,Q2476706
http://www.wikidata.org/entity/Q2478238,Q2478238
http://www.wikidata.org/entity/Q2483131,Q2483131
http://www.wikidata.org/entity/Q2484402,Lorenzo Hammarsköld
http://www.wikidata.org/entity/Q2490392,David Van Reybrouck
http://www.wikidata.org/entity/Q2504557,Uwe M. Schneede
http://www.wikidata.org/entity/Q2506242,Nigel Spivey
